"","13WT_S76_L005_R1_001","412TG26K15OE_S70_L005_R1_001","413TG26_S67_L005_R1_001","435TG26K15OE_S71_L005_R1_001","441TG26_S68_L005_R1_001","443TG26K15OE_S72_L005_R1_001","49K15OE_S73_L005_R1_001","500K15OE_S75_L005_R1_001","50K150E_S74_L005_R1_001","649TG26_S69_L005_R1_001","964WT_S77_L005_R1_001","974WT_S78_L005_R1_001"
"Dus4l",2.37466894847365,1.74923379283969,1.76836506823365,1.97183116431633,2.47512368916801,1.69487890224478,2.08769668648267,2.27529752543876,2.2107849166392,2.43431321346473,1.85463549255027,2.03707865357472
"Cog5",9.14906071046043,9.49105806455313,8.95413058574189,10.1531227995381,8.60018353007169,9.49267911295294,8.87331729133719,8.1297698126614,10.3528757421199,9.0179573053324,9.5484445924583,8.6549413785953
"Gpr22",0,0.024971096623635,0.0113598918706384,0.00938292463271474,0.0190800901785439,0.00768552020202559,0,0.029897184917175,0,0.0397573998866144,0.07426964517632,0.066822612647586
"Hbp1",28.4001128018481,22.5753024742942,24.3087914841988,25.2856917330292,26.2664328934736,24.9933878271402,26.0005323700776,26.2093883113101,27.7602082449366,26.0389383989744,25.0283536898602,21.4614945462672
"Prkar2b",1.53794568887216,3.00170725988982,3.63109911211575,2.21734044824759,3.04939955834746,2.13116637189945,1.8143097964691,1.33408397330534,1.54798246841743,3.37797481298684,1.68663477897419,1.31213751804142
"Pik3cg",0.657169373723754,0.560029089334033,0.524525119462652,0.786024354596397,0.849529079854214,0.42584015214295,0.652284495451244,0.506166993364074,0.504128889310574,0.597925223868525,0.90631074990508,0.435265865202468
"Ccdc71l",8.68270592968332,9.56587721149866,8.08894018937396,9.10510199281366,7.53033299145864,8.57792285427798,9.21517725952149,6.32607883262512,7.6905814928385,8.99765935556668,9.49052113731709,7.95796404323386
"Nampt",29.2281196492958,32.5044871082052,33.1991128565563,30.9236784194607,25.4650218468444,31.9894135240309,28.1180024891069,29.8485354183402,35.598680180944,35.3103314193148,32.4884841034774,41.2973280177906
"Gdap10",0.625221368663017,0.956912449562353,0.447757886235174,0.785898045042388,0.658047922172788,0.88354589390204,0.732417084528287,0.982014946044267,1.0820500439108,0.626826013421784,1.4332007280628,1.79705994773078
"4933406C10Rik",0.27302470837005,0.140284654271419,0.287183353395937,0.289916857435939,0.26797419978255,0.36699888538503,0.408485499564852,0.531869638107074,0.32078509936197,0.402034228908537,0.130386888557785,0.3050137182171
"Sypl",49.1743274766477,47.9682517574825,48.9184562368825,47.1883008034207,41.8190226403373,42.674079569661,45.6275021656049,50.7822463214162,54.3289458012319,48.5690234523223,46.2624693214634,54.8609481439539
"Cdhr3",0.025163638603019,0.0258589954199376,0,0,0,0,0.0150594157532318,0,0,0,0,0
"F730043M19Rik",0.143729641769275,0.29540276005832,0.403155311494146,0.499491009171325,0.479640990339353,0.386401792284819,0.286721178074104,0.0294731113722506,0.181862543808297,0.399773344391786,0.109824262547963,0.0494060806277365
"Atxn7l1",8.45911768934696,11.0133509850682,9.50072527542831,10.3624730128496,9.91201987679551,9.79812742103695,7.80675818003495,6.8601250266544,7.9215877038886,9.59154242355716,8.56067033907348,7.27239490597695
"Efcab10",0,0.0565641581296858,0,0.0637621856152037,0,0,0,0,0,0.0540347239347852,0,0
"Twistnb",3.74099066307301,4.28794774462022,4.34979253789155,4.55581364948562,4.89571797520117,3.29174071134769,4.42025604137557,3.79628639307384,4.87222364952752,4.99077172659279,4.2144588187107,4.15457517760586
"Ferd3l",0,0,0,0,0,0,0,0,0,0,0,0
"Twist1",11.1918215871795,12.4848895650967,10.8691166647916,11.9348729025759,12.6179679800678,9.38650970941354,10.4491927346561,5.16021743304194,7.58940607117678,12.7097626727587,8.20336708597139,6.37006540353706
"Hdac9",2.45163800744574,2.75832259239529,2.00451596138767,1.90520776869283,0.797397109446816,1.48592806684563,1.99720061687974,2.02775331730994,1.62057358444682,2.85987205364394,2.18290882535024,1.47037652076934
"Prps1l1",0,0,0,0,0,0,0,0,0,0,0.025408328044733,0
"Snx13",23.0169308571488,21.8806807644612,20.4882674555081,24.0913220987094,17.2130898704107,23.1474832973714,20.91382772536,20.6830943776039,24.050472237158,21.8571152626826,24.7325791544408,20.031066903271
"Ahr",8.14225542890763,9.79886012011802,9.9112988880772,12.0720479472688,8.37130621633408,6.32047305227358,7.43062931057727,8.13744343504126,6.34431111111779,13.304108312083,7.84407901285187,5.73949107727782
"9130015A21Rik",0,0,0,0,0,0,0,0,0,0,0,0
"Agr3",0,0,0,0,0,0,0,0,0,0,0,0
"Agr2",0.0977739799930463,0,0.068562926329761,0.113261777079638,0.057579193190119,0.139158478289571,0.0585137562095968,0.0601484154452113,0.106040904303259,0.239956833263027,0.112064099481507,0
"Tspan13",95.0975253353063,58.6709744718796,68.8809613286489,94.6062725179094,63.2622565637459,108.01534635161,84.2001693359064,82.4636965243749,85.1172637786469,68.9448515415952,90.5941798086118,67.1249432708381
"Gm5434",0,0,0,0,0,0,0,0,0,0,0,0.0264055241397723
"Bzw2",10.2665291872976,10.8563277308232,10.1374922179931,10.0065054790295,12.4661569093818,10.0804983560555,10.006446518879,9.30869865115735,9.21779405445323,12.8855921708192,8.69440121899278,9.68611359924155
"Ankmy2",14.7644306010759,12.8466083176589,13.3145502888947,13.636792048223,14.670217986951,13.6920715896798,14.8174246100672,12.9887134252496,14.2500593804093,15.8508852376561,13.3707223191672,12.7035940278997
"Lrrc72",0,0,0,0,0,0,0,0,0,0,0,0
"Sostdc1",9.10286363133433,12.4289319476851,20.7121904690979,8.28343984741204,24.3667516584113,12.945738658014,8.73662845427584,14.2281403069141,16.6843341722146,24.0795517340451,12.6220912048788,27.6800317769356
"Ispd",1.04514341529809,0.945443906931901,1.02192444077877,0.98049517796755,0.875550489158782,1.13833546556472,1.06595186629052,0.923673764919331,1.21333649614822,1.07657336761906,1.07135765471028,1.00188249792767
"Meox2",0,0.0813049547221846,0.044384858612111,0.054990811699654,0.111823305343672,0,0,0,0,0.0466014974309796,0,0
"Agmo",2.6206148883519,1.61227536571506,1.52333777850067,2.85598374315895,3.91912578056921,3.01004201144836,2.37313331448667,3.33035217212186,2.20643812016618,3.67273140990611,2.25272240813868,1.44012420309586
"Dgkb",7.61310816800112,10.1374724959697,11.0813716645958,7.22758865354156,9.3219301298202,8.31102090275355,7.75666120374403,4.54324503099508,5.97455571215113,8.34862800404738,6.42913194103318,5.08647363415077
"Mir467a-6",0,0,0,0,0,0,0,0,0,0,0,0
"Mir467a-3",0,0,0,0,0,0,0,0,0,0,0,0
"Mir467a-10",0,0,0,0,0,0,0,0,0,0,0,0
"4930428E07Rik",0,0.041546035623001,0,0,0,0,0,0,0,0,0,0.125074261785015
"Etv1",1.80359768919212,1.71781986268818,1.86319711712133,1.80392780638799,1.99993276275791,2.22890823384007,1.93761867590576,3.30153982955245,2.69082247339266,1.74464470956855,2.21846050595642,3.13918725367656
"Arl4a",5.3481622258345,5.14493140434908,5.98138142701345,4.87260673761575,5.39099753629787,5.0560548245373,4.89443670275388,5.04317683480732,5.34521921087348,4.65618365821022,4.72040950692261,5.61582449801938
"Scin",4.3141912293228,7.6310654774058,14.3613822598501,4.10720384818655,14.6597355928556,3.58769161022385,4.91148498901775,3.90472996630641,6.81676363799327,14.2632199215244,4.44741541285632,6.41769656138086
"Lsmem1",1.89905603350055,1.82562802207518,1.37464993267913,1.09993712613202,0.901899975772679,1.33690035751674,1.61310800300818,1.58280084172395,1.52810800265537,1.38316420294731,2.49257164386731,1.20028671889428
"Ifrd1",22.5052442935536,27.269001287768,28.8372043671098,23.2024484081316,26.4103330174237,23.9552840086438,19.8598781813585,19.9867620133581,17.862286688528,25.6278126239155,18.9237757417394,18.8196358204373
"Mir1938",0,0,0,0,0,0.705069623333828,0,0.914255914767212,0.402955436352383,1.0942031596794,0,0
"Gm7008",0.27796094062861,0.190427963778244,0.259889396561687,0.107330362319857,0.43651059176549,0.0879139181214249,0.221797779148597,0.113996996853767,0.100487639988125,0.181912412249277,0.6371724359547,0.191094341779599
"Zfp277",12.5663868336621,10.9532550705895,10.2559409116254,12.1717179508729,9.64721315079434,11.5069431192012,12.0508770938591,11.0463275765476,13.8916177324416,11.7713787349373,12.9280140844395,10.6637105969075
"Dock4",14.1061242604723,10.2399361405201,10.1566645188707,14.6062050675076,9.06674174627693,13.7954106090611,14.0276301061231,13.7563490709239,17.0925052419281,9.44284437863439,18.3168180060151,11.6249689763302
"Immp2l",1.16612732894932,1.26492646558539,1.31746024089619,1.5759877612825,1.44977079279044,1.35235673176497,0.930506463176152,2.11227390944474,1.51064374569769,0.922170637335154,1.22518204664175,1.36956498395745
"Lrrn3",0.337764658157796,0.921979708150773,1.00662841838694,0.464630699156243,0.39781988022264,0.570866030256082,0.454811468720048,0.454530639443927,0.412113514451301,0.362662032090711,0.254054407347279,0.185041211351069
"Dnajb9",40.5009707795324,37.8941947834759,42.6920938810857,45.2318346214019,43.0562696101554,46.0469062316677,37.1024276371157,35.8839318825523,36.9249780550253,40.1110041197936,29.3866318994239,28.7204037032064
"Mir5627",0,0,0,0,0,0,0,0,0,0,0,0
"Gm2027",0.12282351205738,0.113595788640609,0.103354361673954,0.0853675542947356,0.130195597163773,0.0233080867217794,0.205813674733921,0.105781676088768,0.0932458860980721,0.12057335092886,0.126697262884877,0.0633296124410076
"Pnpla8",21.6479228909218,16.1254088401046,17.736064530408,19.9463145021403,16.5640852489613,17.9549405669593,19.8420625620826,21.0606863199668,24.4481590811437,19.2968011054572,20.9827557748525,24.6033531130376
"Nrcam",0.0147028541342927,0.0402910505078885,0.137469526475711,0.0283864102956487,0.213576957196431,0.0279014492811171,0.0410622850593662,0.0180897490060786,0.0265766677451776,0.0962232915340458,0.056172480943111,0.0454860492997344
"Stxbp6",1.30576302529442,1.262394303692,1.98792854606983,1.2041101757507,1.84146913342364,1.01073564501034,1.8199469330208,1.86022012715641,2.73916527832603,2.20105606686955,1.35876101197924,2.29443551940895
"Nova1",0.111462337192073,0.229084840425227,0.156323472031855,0.135266922340825,0.300069852510791,0.146050136262007,0.127058442055125,0.202442381127026,0.0863475935040821,0.14589375462392,0.0790852359198061,0.0985227827832247
"Mir5125",0,0,0,0,0,0,0,0,0,0,0,0
"Foxg1",0,0,0,0,0,0,0,0,0,0.0183053644446575,0,0
"3110039M20Rik",0,0,0,0,0,0,0,0,0,0,0,0
"1810007C17Rik",0,0,0,0,0,0,0,0,0,0,0,0
"Prkd1",3.71836232094286,4.70057588905351,6.38758869921003,5.46967120448134,4.94720671804538,6.13225764535776,4.46235169145149,5.22846909159963,4.42749552783264,5.69746592719837,4.80300143607791,5.32567332580753
"G2e3",2.59073427213213,3.05968701033793,2.59531981022259,2.55318921213422,2.94076783298687,2.35861827609443,2.57857230754156,2.90887252096615,2.73789227494854,2.54869404821746,2.81109944462084,1.97667293901322
"Scfd1",18.8880064459068,15.1189421227553,14.6779092980651,15.7873159003498,14.8587913177371,14.836472227015,15.4402439627963,14.6691946152272,20.6777227740845,16.7802238101639,14.7242901442129,17.2607266505283
"Coch",0.0415439199374106,0.085383839144699,0.310743639273162,0.0802077437388418,0.130481362130422,0.0394187266120291,0.0662995970470274,0.0851897050658976,0.105131869342776,0.163131294771435,0.015871918674235,0.0714021906947626
"Strn3",34.8699018369052,33.6145142891004,34.3756466275621,36.6207639177234,28.4167975920802,32.8744638257115,32.0392325066957,30.6728029041738,33.7828392964978,35.8340147794463,32.7768652157845,27.7144619516692
"Ap4s1",15.6895173645625,14.7852000933323,14.8879497173195,16.0092926955693,13.2499397662653,14.8869147783872,17.2607694867339,13.6358025023681,15.3868877313354,17.5649264327092,15.1130470190244,14.7336656293572
"Hectd1",24.1617475481258,25.1989926087088,24.6219324180125,26.092801608438,26.4518352266863,23.0865587613647,25.2632556516147,28.3289132468479,30.3875383577709,24.4860623998869,31.9477441772857,36.1616807870412
"Heatr5a",15.2618619150594,13.4451932500568,14.6165098403706,16.5148250759441,14.0172431961968,15.9755821753967,15.9981329179574,13.8475432007326,13.3903114334853,13.3092099309027,18.3319597242277,12.8257765157391
"Dtd2",6.07159637070703,4.73537306651211,4.85716456261224,6.27798898539711,4.91534079775867,5.22477489989966,5.98373903204224,5.13466660399683,6.41208338657458,5.51938151268341,4.89952634628584,5.97728791369885
"Gpr33",0,0,0,0,0,0,0,0,0,0,0,0
"Nubpl",3.92407222302352,2.91236664971999,4.1930855867723,3.82412772905937,2.75105952375254,3.16187970229336,4.39858646846324,4.98127698741566,5.67447722608553,3.05728739781895,4.06925129047683,4.97798357640863
"Arhgap5",24.1258612834266,20.1705763076485,18.6027739683789,23.9632798334737,17.7365191401803,23.8279880403041,19.6847663307112,20.21709095588,24.4130814787779,22.2167885577708,28.4797235114183,22.5934120812442
"1700031P21Rik",0,0,0,0,0,0,0,0,0,0,0,0
"Akap6",0.535789597077747,0.963541746567506,1.33531693606086,1.18680420024791,1.50514917168909,1.32247785727138,0.844951638922562,0.552312839477416,0.251282743121431,0.959546763822918,0.688785286494537,0.556255277549901
"Npas3",0.0189594041830367,0.116899901560756,0.141814115354634,0.234268278497772,0.126539067191076,0.0719581177071435,0,0.0388780368586159,0.0411248956984912,0.210936709355898,0.00724346960417971,0.0325858271192461
"Egln3",5.13715305942538,8.23255810446912,7.78891240816417,15.2632518873166,9.61546706008982,6.4420598992945,4.88576744673853,4.90268026042956,5.61668078323762,10.6040116869778,4.99681926387644,6.14233343086746
"1700104L18Rik",0,0,0,0,0,0,0,0,0,0,0,0
"Gm7550",0,0,0,0,0,0,0,0,0,0,0,0
"Sptssa",47.7578906237494,46.8646292530454,47.0232014182396,48.9443776228224,45.5260050749284,39.9867071780667,50.8326987913862,41.2521927792983,49.4603407936564,45.1703334198784,42.0844680562025,36.9088977158481
"Mir1892",0,0,0,0,0,0,0,0,0,0,0,0
"Eapp",32.4519620268387,28.4434197843403,27.4277999825786,30.1647712724659,25.1736453448651,27.5132633458167,27.2877190990872,26.7790203222803,27.1985260970352,30.9831895006695,30.1315973716143,23.767427464857
"Snx6",64.8367932681935,46.0648690122397,46.0623180849585,58.6381355737478,49.7687702202959,48.9308562441358,57.2270141092347,56.7821528756433,70.2544975779886,52.0993663398885,48.8167678060685,56.5030577034537
"Cfl2",26.6452398983092,27.9923273358259,29.9557912709103,31.1882378805204,30.1912521079789,28.0299972788942,28.0021583494531,25.7659597490555,30.1873694830359,32.525666874972,24.8577854431919,25.6255365929819
"Baz1a",5.10500751340938,5.14721023019405,4.39361972965401,5.42608047436713,4.76624141978994,4.39884026210051,4.30382455448092,5.46718822635516,4.99536922230013,5.61947137085176,5.97518016105796,4.7869766607375
"2700097O09Rik",4.06911087755391,4.47104645030983,3.90698933188292,4.67741559599315,4.01841648177713,3.35606012791586,3.78392243188598,4.19772092289916,5.09210745179928,3.99456362702393,4.55620340436184,4.45441393656253
"Srp54a",0.522806459625107,0.707383614508793,0.476595951316631,0.676276933500842,0.543923522912287,0.512597521654518,0.542322618527971,0.600355666357457,0.718213254286611,0.47901326565077,0.858877760566518,0.539133426737471
"1700047I17Rik2",0,0,0,0,0,0,0,0,0,0,0,0
"Fam177a",0,0,0,0,0,0,0,0,0,0,0,0
"Srp54b",0,0,0,0,0,0,0,0,0,0,0,0
"Srp54c",0,0,0,0,0,0,0,0,0,0,0,0
"Ppp2r3c",3.52149624810028,2.9173643561459,3.52462108130278,3.37846403113543,3.61775239718125,3.57686677390648,2.98945436735126,3.07296873230733,3.85289331627122,5.23877365246645,3.82281291341924,3.93542639649067
"1110008L16Rik",2.03829105548545,1.87413007085123,2.08966249641556,2.1678529421146,2.5270560245134,2.11498266864655,1.96885555061358,2.90379645691222,3.24484486764351,2.59772325365017,2.11760521638137,3.49095091742507
"Mir1198",0,0,0,0,0,0,0,0,0,0,0,0
"Psma6",76.7305089530183,68.2046306916299,67.6826801341532,72.4375521936415,67.9884948757629,70.3655240939979,70.4301384170156,66.3913021355528,78.1660796294392,74.4833712172271,70.4329047312955,70.7490862435873
"Nfkbia",82.6849594454177,119.789560847221,130.385061853042,75.7211287880616,116.398217012577,86.9615637392419,85.8147406774462,45.9154490443572,51.1413992685355,82.1403089681223,90.8322464093802,105.310046476475
"Aldoart2",0,0,0.0615931725893834,0.0508740842674498,0.051725989154244,0.0208353907604559,0,0.0810510562736891,0.0238153331177531,0.0646692174751419,0.0251680601672414,0.0226444536210459
"Insm2",0,0,0,0,0,0,0,0,0,0,0,0
"Ralgapa1",10.0943518509065,11.6591634045605,11.7758845407788,11.6011438215452,11.300678972884,11.4071421268873,10.9548781707649,10.5700300035267,11.5089021450163,11.3114103460055,12.4261389185872,10.55094103642
"Brms1l",9.20889145936065,9.92462903115268,9.54430135814131,9.76187631291223,10.2323118061942,8.72406880001911,9.65317353025976,8.83614446072754,10.5214396865197,11.0017309118194,9.34333337610035,7.76441779966524
"Gm19990",0,0,0,0,0,0,0,0,0,0,0,0
"Mbip",8.9189580158113,8.73499888889295,7.87837126950993,6.99248769636228,7.80602802107952,7.08342492938163,7.69680947064697,6.75991608067269,9.21880805978595,7.06249607927465,6.55143966199577,6.37726677535094
"E030019B13Rik",0,0,0,0,0,0,0,0,0,0,0,0
"Nkx2-1",0,0,0,0,0,0,0,0,0,0,0,0
"C87198",0,0,0,0,0,0,0,0,0,0,0,0
"Nkx2-9",0,0,0,0,0,0,0,0,0,0,0,0
"Pax9",0.0433031613022816,0.0148332582507917,0.0202439098720351,0,0.0170008495821641,0.0136959911292507,0.0172767889352345,0.071037755615168,0.0469645030713733,0,0.0165440395504944,0.148851653173309
"Slc25a21",1.65218937992588,0.703984506006664,1.29986979636033,1.47821769796636,1.32894276690426,1.05785934086601,1.91322635994069,3.15659580116662,3.93340447632478,1.12083958270365,1.80129062290231,3.43527659097931
"Prps1l3",7.84632528411496,6.85272092967792,7.0110127662814,7.50988348175075,7.97427268643984,6.83773211845213,7.98159184802099,7.28027051449677,7.89615620410935,8.16691824124166,7.00526505046402,6.94365094170339
"Mipol1",3.01525809001939,2.70469263684072,2.61614247095952,3.19687987025334,3.43099126409347,2.49732363147814,3.15024541684129,2.82954031392879,3.32562946095502,2.73425365440291,4.33458387540573,3.63644383954589
