GSM356334	GSM356337	GSM356335	GSM356336
Nsg1	2.321928	2.321928	2.321928	2.321928
Nsg2	2.321928	2.321928	2.321928	2.321928
Nsl1	2.321928	2.321928	2.321928	2.321928
Nsmaf	6.969514	6.793925	6.796945	6.793925
Nsmce1	7.18783	7.253518	6.904629	7.007428
Nsmce2	6.921754	5.832823	8.090508	6.858602
Nsmce3	3.717814	3.717814	4.750854	3.717814
Nsmce4a	9.889801	10.097223	10.488662	9.812445
Nsmf	8.243107	8.545099	8.243107	7.997393
Nsrp1	3.676838	3.676838	5.179946	3.676838
Nsun2	7.481088	7.371501	7.979896	7.861931
Nsun3	4.939994	4.939994	4.939994	4.939994
Nsun4	6.335086	6.14953	5.723219	6.937164
Nsun5	2.321928	2.321928	2.321928	2.321928
Nsun6	2.321928	2.321928	2.321928	2.321928
Nsun7	2.321928	2.321928	2.321928	2.321928
Nt5c	7.800411	7.314407	6.791101	6.839607
Nt5c1b	2.321928	2.321928	2.321928	2.321928
Nt5c2	7.888111	7.441581	7.467761	7.771649
Nt5c3	9.067942	8.738843	8.23751	9.324355
Nt5c3b	2.321928	2.321928	2.321928	2.321928
Nt5dc1	9.16765	8.879141	8.958037	9.544604
Nt5dc2	2.321928	2.321928	2.321928	3.236453
Nt5dc3	5.377661	5.377661	5.377661	5.377661
Nt5e	6.363063	6.273186	7.566357	7.880044
Nt5el	2.321928	2.321928	2.321928	2.321928
Nt5m	6.183397	6.184551	6.183397	6.183397
Ntan1	7.919436	7.562262	7.216775	7.616182
Ntf3	2.321928	2.321928	2.321928	2.321928
Ntf5	2.321928	2.321928	2.321928	2.321928
Nthl1	2.321928	2.321928	2.321928	2.321928
Ntmt1	2.363105	2.363105	2.363105	2.363105
Ntn1	2.321928	2.321928	2.321928	2.321928
Ntn4	3.003712	3.003712	3.003712	3.003712
Ntn5	2.321928	2.321928	2.321928	2.321928
Ntng1	2.321928	2.321928	2.321928	2.321928
Ntng2	2.321928	2.321928	2.321928	2.321928
Ntpcr	2.351099	2.351099	2.351099	2.351099
Ntrk1	2.321928	2.321928	2.321928	2.321928
Ntrk2	2.321928	2.321928	2.321928	2.321928
Ntrk3	2.321928	2.321928	2.321928	2.321928
Nts	2.321928	2.321928	2.321928	2.321928
Ntsr1	2.321928	2.321928	2.321928	2.321928
Ntsr2	2.321928	2.321928	2.321928	2.321928
Nuak1	6.051785	6.35918	6.463503	6.54147
Nuak2	9.726668	9.777092	7.072434	8.741021
Nub1	6.005112	6.018061	6.939561	6.005112
Nubp1	4.1171	4.107105	4.107105	4.689346
Nubp2	8.067393	7.740335	7.18237	7.917976
Nubpl	7.822985	8.200921	7.743903	8.047381
Nucb1	9.832817	9.764572	9.327085	9.794935
Nucb2	6.487206	6.44047	7.785655	6.893681
Nucks1	6.708468	6.740937	6.708468	6.708468
Nudcd1	4.454712	4.412173	4.454712	4.880362
Nudcd2	7.940154	7.938318	7.838048	8.078433
Nudcd3	7.44213	7.375866	7.672503	7.723305
Nudt1	6.609094	7.177626	6.468407	6.818474
Nudt10	2.321928	2.321928	2.321928	2.321928
Nudt11	2.321928	2.321928	2.321928	2.321928
Nudt12	8.837431	8.76676	7.14523	9.235606
Nudt13	5.393724	5.674084	4.95308	5.594549
Nudt14	5.378018	5.378018	5.388389	5.378018
Nudt16	2.321928	2.321928	2.321928	2.321928
Nudt16l1	8.946494	9.015953	8.148941	8.809497
Nudt16l2	2.321928	2.321928	2.321928	2.321928
Nudt17	2.321928	2.321928	2.321928	2.321928
Nudt18	3.549303	3.733119	3.549303	3.549303
Nudt19	10.250707	9.489249	9.626672	11.418994
Nudt2	8.081212	7.980758	7.726771	8.34895
Nudt21	7.906157	8.354435	8.478139	7.880349
Nudt22	4.547395	4.540065	4.540065	4.540065
Nudt3	8.720827	8.823372	8.401524	8.639246
Nudt4	11.153199	11.125163	10.414901	10.513355
Nudt5	6.888202	6.816969	5.240575	6.816969
Nudt6	5.971822	5.85372	5.971822	6.618879
Nudt7	7.200086	7.200086	6.119935	7.309869
Nudt9	8.439987	8.542154	8.562934	8.535305
Nuf2	2.321928	2.321928	2.321928	2.321928
Nufip1	6.675882	6.415848	7.700163	6.658177
Nufip2	7.900819	7.875371	7.896799	6.923345
Numb	2.321928	2.321928	2.321928	3.422301
Numbl	2.321928	2.321928	2.321928	2.321928
Nup107	2.321928	2.402796	2.762569	2.402796
Nup133	5.417968	5.417968	5.417968	5.417968
Nup153	9.268671	8.818357	8.566648	8.510895
Nup155	2.321928	2.321928	2.321928	2.321928
Nup160	7.467402	6.878093	6.527559	7.232675
Nup188	2.321928	2.321928	2.321928	2.321928
Nup205	3.842356	3.842356	3.842356	3.842356
Nup210	3.920356	3.920356	3.920356	3.123805
Nup210l	2.321928	2.321928	2.321928	2.321928
Nup214	3.082449	3.082449	3.163303	3.082449
Nup37	7.193531	7.043034	4.88104	6.601236
Nup43	3.281757	3.281757	3.281757	3.527386
Nup50	5.983232	5.894277	6.897048	6.187965
Nup54	6.819634	6.503747	6.819634	6.986093
Nup85	4.963701	4.963701	4.963701	4.963701
Nup88	8.842974	8.81899	9.483477	9.146646
Nup93	5.443375	5.339553	5.110466	5.276166
Nup98	6.345793	6.345793	6.509203	6.842449
Nupl2	2.321928	2.321928	2.321928	2.321928
Nupr1	8.383178	8.308283	8.044016	7.66662
Nus1	11.332951	10.924016	10.578069	11.388827
Nusap1	2.321928	2.321928	2.321928	2.321928
Nutf2	2.321928	2.321928	2.321928	2.321928
Nutm1	2.321928	2.321928	2.321928	2.321928
Nvl	5.418333	5.410841	5.034239	5.410841
Nxf1	8.060853	8.047989	9.010651	8.25306
Nxf2	2.321928	2.321928	2.321928	2.321928
Nxf7	2.321928	2.321928	2.321928	2.321928
Nxn	2.609747	2.609747	2.609747	2.609747
Nxnl1	2.321928	2.321928	2.321928	2.321928
Nxnl2	2.321928	2.321928	2.321928	2.321928
Nxpe2	2.321928	2.321928	2.321928	2.321928
Nxpe4	2.321928	2.321928	2.321928	2.321928
Nxph2	2.321928	2.321928	2.321928	2.321928
Nxph3	2.321928	2.321928	2.321928	2.321928
Nxph4	2.606849	2.363366	2.606849	2.606849
Nxt1	4.77534	4.77534	4.77534	4.839701
Nxt2	9.633837	9.397234	8.575057	9.905898
Nyap1	2.321928	2.321928	2.321928	2.321928
Oaf	8.581222	8.198937	7.847978	8.197377
Oas1b	2.321928	2.321928	2.321928	2.321928
Oas1c	2.321928	2.321928	2.321928	2.321928
Oas1f	2.321928	2.321928	2.321928	2.321928
Oas1h	2.321928	2.321928	2.321928	2.321928
Oas2	2.321928	2.321928	2.321928	2.321928
Oas3	2.321928	2.321928	2.321928	2.321928
Oasl1	2.321928	2.651743	2.651743	2.651743
Oasl2	2.562003	2.562003	2.562003	2.562003
Oat	11.476063	11.239952	10.810616	10.45736
Oaz1	12.375823	12.511255	12.300791	12.344017
Oaz2	8.615128	8.620655	8.004556	8.648158
Oaz3	2.321928	2.321928	2.321928	2.321928
Obi1	2.321928	2.321928	2.321928	2.321928
Obox6	2.321928	2.321928	2.321928	2.321928
Obp1a	2.321928	2.321928	2.321928	2.321928
Obp2a	2.321928	2.321928	2.321928	2.321928
Obsl1	2.321928	2.321928	2.321928	2.321928
Oc90	2.321928	2.321928	2.321928	2.321928
Oca2	2.321928	2.321928	2.321928	2.321928
Ocel1	3.800876	3.800876	3.800876	4.285585
Ociad1	10.112453	10.248484	10.211312	9.859932
Ociad2	7.195986	7.101945	7.280468	7.928599
Ocln	8.448326	8.543258	8.790444	8.072933
Ocrl	2.321928	2.321928	2.321928	2.321928
Ocstamp	2.321928	2.321928	2.321928	2.321928
Odad1	2.321928	2.321928	2.321928	2.321928
Odad2	2.321928	2.321928	2.321928	2.321928
Odad3	2.321928	2.321928	2.321928	2.321928
Odad4	2.321928	2.321928	2.321928	2.321928
Odf1	2.321928	2.321928	2.321928	2.321928
Odf2	2.8136	2.8136	2.891617	2.8136
Odf2l	2.321928	2.321928	2.321928	2.321928
Odf3	2.321928	2.321928	2.321928	2.321928
Odf3b	2.321928	2.321928	2.321928	2.321928
Odf4	2.321928	2.321928	2.321928	2.321928
Odr4	9.033747	9.691202	9.239584	9.711203
Ofd1	2.321928	2.321928	2.321928	2.321928
Oga	8.023536	8.167221	9.514001	8.195096
Ogdh	6.912525	6.835456	6.772959	6.838659
Ogfod1	2.953732	2.953732	2.953732	2.953732
Ogfod2	6.321984	6.345099	6.335159	6.124361
Ogfod3	8.444995	8.73272	7.521811	8.678068
Ogfr	5.738122	5.738122	5.738122	5.666116
Ogfrl1	2.321928	2.321928	2.738184	2.321928
Ogg1	2.321928	2.321928	2.321928	2.321928
Ogn	8.245177	8.103832	7.734837	8.174986
Ogt	8.207242	7.942931	8.092592	8.106608
Oit3	2.321928	2.321928	2.321928	2.321928
Ola1	7.916939	7.268348	7.633724	7.82408
Olah	2.321928	2.321928	2.321928	2.321928
Olfm1	2.602664	2.602664	3.046472	2.602664
Olfm2	2.321928	2.321928	2.321928	2.321928
Olfm3	7.832954	7.436072	5.042723	7.033584
Olfml1	2.335527	2.33461	2.936558	2.335527
Olfml2b	2.321928	2.321928	2.321928	2.321928
Olfml3	7.476557	6.346466	7.195411	6.346466
Olfr112	2.321928	2.321928	2.321928	2.321928
Olfr1264	2.321928	2.321928	2.321928	2.321928
Olfr140	2.321928	2.321928	2.321928	2.321928
Olfr15	2.321928	2.321928	2.321928	2.321928
Olfr1507	2.321928	2.321928	2.321928	2.321928
Olfr1508	2.321928	2.321928	2.321928	2.321928
Olfr1509	2.321928	2.321928	2.321928	2.321928
Olfr154	2.321928	2.321928	2.321928	2.321928
Olfr155	2.321928	2.321928	2.321928	2.321928
Olfr159	2.321928	2.321928	2.321928	2.321928
Olfr16	2.321928	2.321928	2.321928	2.321928
Olfr17	2.321928	2.321928	2.321928	2.321928
Olfr2	2.321928	2.321928	2.321928	2.321928
Olfr288	2.321928	2.321928	2.321928	2.321928
Olfr480	2.321928	2.321928	2.321928	2.321928
Olfr49	2.321928	2.321928	2.321928	2.321928
Olfr544	2.321928	2.321928	2.321928	2.321928
Olfr558	2.321928	2.321928	2.321928	2.321928
Olfr56	2.321928	2.321928	2.70847	2.321928
Olfr64	2.321928	2.321928	2.321928	2.321928
Olfr658	2.321928	2.321928	2.321928	2.321928
Olfr66	2.321928	2.321928	2.321928	2.321928
Olfr67	2.321928	2.321928	2.321928	2.321928
Olfr672	2.321928	2.321928	2.321928	2.321928
Olfr68	2.321928	2.321928	2.321928	2.321928
Olfr69	2.321928	2.321928	2.321928	2.321928
Olfr690	2.321928	2.321928	2.321928	2.321928
Olfr70	2.321928	2.321928	2.321928	2.321928
Olfr701	2.321928	2.321928	2.444255	2.321928
Olfr71	2.321928	2.321928	2.321928	2.321928
Olfr73	2.321928	2.321928	2.321928	2.321928
Olfr74	2.321928	2.321928	2.321928	2.321928
Olfr749	2.321928	2.321928	2.321928	2.321928
Olfr78	2.321928	2.321928	2.321928	2.321928
Olfr870	2.321928	2.321928	2.321928	2.321928
Olig1	2.321928	2.321928	2.321928	2.321928
Olig2	2.321928	2.321928	2.321928	2.321928
Olig3	2.321928	2.321928	2.321928	2.321928
Oma1	7.732633	8.518346	7.224386	8.036383
Omd	3.566411	3.566411	4.493565	5.357951
Omg	2.321928	2.321928	2.321928	2.321928
Omp	2.321928	2.321928	2.321928	2.321928
Omt2a	2.321928	2.321928	2.321928	2.321928
Omt2b	2.321928	2.321928	2.321928	2.321928
Onecut1	2.321928	2.321928	2.321928	2.321928
Onecut3	2.321928	2.321928	2.321928	2.321928
Ooep	2.321928	2.321928	2.321928	2.321928
Oog3	2.321928	2.321928	2.321928	2.321928
Oog4	2.321928	2.321928	2.321928	2.321928
Oosp1	2.321928	2.321928	2.321928	2.321928
Oosp2	2.321928	2.321928	2.321928	2.321928
Oosp3	2.321928	2.321928	2.321928	2.321928
Opa1	6.373223	6.006456	5.775906	6.929543
Opa3	8.245341	8.486931	8.21054	8.277227
Ophn1	2.321928	2.321928	2.321928	2.321928
Oplah	9.208952	9.416773	9.472145	8.988328
Opn1mw	2.321928	2.321928	2.321928	2.321928
Opn1sw	2.321928	2.321928	2.321928	2.321928
Opn3	2.321928	2.321928	2.321928	2.321928
Opn4	2.321928	2.321928	2.321928	2.321928
Oprd1	2.321928	2.321928	2.321928	2.321928
Oprk1	2.321928	2.321928	2.321928	2.321928
Oprl1	2.321928	2.321928	2.321928	2.321928
Oprm1	2.321928	2.321928	2.321928	2.321928
Optc	2.321928	2.321928	2.321928	2.321928
Optn	3.97455	3.97455	4.287995	3.471985
Orai1	5.629269	5.888589	5.133792	5.583256
Orai2	2.321928	2.321928	2.321928	2.321928
Orai3	3.642617	3.734373	3.734373	3.734373
Orc1	2.321928	2.321928	2.321928	2.321928
Orc2	4.814444	4.970468	6.384849	5.020058
Orc3	5.323201	5.323201	5.315158	5.636152
Orc4	5.131342	5.134153	4.595393	5.435539
Orc5	7.192247	7.507926	7.17354	7.192247
Orc6	5.226039	5.226039	6.47738	5.226039
Orm1	2.321928	2.321928	2.321928	2.321928
Orm2	2.321928	2.321928	2.321928	2.321928
Orm3	2.321928	2.321928	2.321928	2.321928
Ormdl1	8.54336	8.431853	8.71198	9.108284
Ormdl2	9.232746	9.150942	8.681046	9.264912
Ormdl3	4.940654	5.127183	5.255461	4.881143
Os9	8.044889	8.085474	7.627683	7.709768
Osbp	9.128776	9.297766	9.835134	9.249129
Osbp2	2.321928	2.321928	2.321928	2.321928
Osbpl10	2.321928	2.321928	2.321928	2.321928
Osbpl11	8.700111	8.956667	9.189233	8.657272
Osbpl1a	9.60347	9.540581	9.713867	9.73423
Osbpl2	9.348904	9.328683	8.539237	9.484523
Osbpl3	9.218479	9.194823	9.218479	9.705461
Osbpl5	4.258436	4.258436	4.258436	4.258436
Osbpl6	6.651785	6.651517	5.884159	6.795748
Osbpl8	10.01508	10.313691	8.459614	10.102994
Osbpl9	11.272268	11.094079	11.54041	11.65706
Oscar	2.321928	2.321928	2.321928	2.321928
Oscp1	3.421177	3.421177	3.312152	3.425771
Osgep	3.999585	3.850194	4.122931	4.743813
Osgepl1	7.885472	7.548137	6.756782	8.202411
Osgin1	6.624992	6.249385	4.935885	4.911114
Osgin2	2.684762	2.684762	2.684762	2.684762
Osm	2.321928	2.321928	2.321928	2.321928
Osmr	5.036921	5.007183	6.779282	5.022052
Osr1	2.321928	2.321928	2.321928	2.321928
Osr2	2.321928	2.321928	2.321928	2.321928
Ost4	2.321928	2.321928	2.321928	2.321928
Ostc	8.606011	8.285873	7.690916	8.555349
Ostf1	9.695556	9.285452	9.736654	9.166116
Ostm1	8.050966	7.98008	7.63648	8.182782
Otc	2.321928	2.321928	2.321928	2.321928
Otoa	2.321928	2.321928	2.321928	2.321928
Otog	2.321928	2.321928	2.321928	2.321928
Otop1	2.321928	2.321928	2.321928	2.321928
Otop2	2.321928	2.321928	2.321928	2.321928
Otop3	2.321928	2.321928	2.321928	2.321928
Otor	2.321928	2.321928	2.321928	2.321928
Otos	2.321928	2.321928	2.321928	2.321928
Otp	2.321928	2.321928	2.321928	2.321928
Otub1	7.423748	7.168211	7.208007	7.114276
Otub2	2.321928	2.321928	2.321928	2.321928
Otud3	2.321928	2.321928	2.321928	2.321928
Otud4	7.046293	7.006939	7.273185	7.018918
Otud5	5.965179	5.904355	6.76938	5.965179
Otud6b	9.857232	9.86905	9.623423	10.068831
Otud7a	2.321928	2.321928	2.802093	2.321928
Otud7b	6.685099	6.685099	6.685099	6.685099
Otulin	7.295462	7.295462	7.756516	6.980026
Otulinl	2.321928	2.321928	2.321928	2.321928
Otx1	2.321928	2.321928	2.321928	2.321928
Otx2	2.321928	2.321928	2.321928	2.321928
Ovca2	5.722583	5.352162	5.337938	5.484978
Ovgp1	2.321928	2.321928	2.805532	2.321928
Ovol1	2.321928	2.321928	2.440646	2.321928
Ovol2	2.321928	2.321928	2.476536	2.321928
Oxa1l	5.758322	5.972173	5.757782	5.758322
Oxct1	12.458926	12.494626	11.557574	12.283704
Oxct2a	2.321928	2.321928	2.321928	2.321928
Oxgr1	7.354791	7.75508	5.142276	7.214716
Oxld1	7.102823	7.102823	6.350911	7.342778
Oxnad1	7.634406	7.654752	6.873489	7.634406
Oxr1	8.516231	8.680017	8.778186	8.381178
Oxsm	2.321928	2.321928	2.321928	2.321928
Oxsr1	8.189413	8.480709	8.190518	8.137745
Oxt	2.807712	3.802658	5.199728	4.883816
P2rx1	2.321928	2.321928	2.321928	2.321928
P2rx2	2.321928	2.321928	2.321928	2.321928
P2rx3	2.321928	2.321928	2.321928	2.321928
P2rx4	8.22299	7.875086	7.761857	8.735858
P2rx5	2.423791	2.423791	2.423791	2.423791
P2rx6	2.321928	2.321928	2.321928	2.321928
P2rx7	2.321928	2.321928	2.321928	2.321928
P2ry1	2.321928	2.321928	2.321928	2.321928
P2ry10	2.321928	2.321928	2.321928	2.321928
P2ry12	2.321928	2.321928	2.321928	2.321928
P2ry13	2.321928	2.321928	2.321928	2.321928
P2ry14	2.335066	2.335066	2.335066	2.335066
P2ry2	2.321928	2.321928	2.321928	2.321928
P2ry4	2.321928	2.321928	2.321928	2.321928
P2ry6	3.341955	2.321928	2.321928	2.321928
P3h1	3.506366	3.506366	3.506366	3.506366
P3h3	2.321928	2.321928	2.321928	2.321928
P3h4	2.321928	2.321928	2.321928	2.321928
P4ha1	5.439759	5.439759	4.644076	5.652167
P4ha2	6.821773	6.693306	6.976394	6.726355
P4ha3	2.321928	2.321928	2.321928	2.321928
P4hb	12.080361	12.018492	11.878258	12.12361
P4htm	2.321928	2.321928	2.321928	2.321928
Pa2g4	7.583285	7.498429	7.486773	7.205873
Pabpc1l	2.321928	2.321928	2.321928	2.321928
Pabpc2	2.321928	2.321928	2.321928	2.321928
Pabpc5	2.321928	2.321928	2.321928	2.321928
Pabpn1l	2.321928	2.321928	2.321928	2.321928
Pacc1	4.529772	4.310511	4.173905	4.981587
Pacrg	2.66343	2.66343	2.66343	2.66343
Pacrgl	3.48537	3.308165	3.152029	3.308165
Pacs1	4.491898	4.491898	4.491898	4.217568
Pacs2	2.321928	2.321928	2.321928	2.321928
Pacsin1	2.321928	2.321928	2.321928	2.321928
Pacsin2	10.693333	10.806381	11.025049	10.609249
Pacsin3	3.177691	3.218566	3.708876	3.146536
Padi1	2.321928	2.321928	2.321928	2.321928
Padi2	3.07531	3.16544	3.950662	3.157654
Padi3	2.321928	2.321928	2.321928	2.321928
Padi4	2.321928	2.321928	2.321928	2.321928
Padi6	2.321928	2.321928	2.321928	2.321928
Paf1	2.321928	2.321928	2.361724	2.321928
Pafah1b1	8.540066	8.644567	8.598734	8.598734
Pafah1b2	6.430944	6.059336	6.067689	6.547221
Pafah1b3	7.317748	6.422181	6.38416	6.168749
Pafah2	9.809721	9.880355	9.334568	10.149364
Pag1	2.321928	2.321928	2.321928	2.321928
Pah	13.612085	13.480924	13.107166	13.538915
Paics	11.715374	11.814364	11.756484	11.650746
Paip1	2.321928	2.321928	2.321928	2.321928
Paip2	10.482004	10.680082	10.893369	10.619447
Paip2b	6.535567	6.582933	7.063317	5.147964
Pak1	8.09462	7.915256	8.779977	8.360914
Pak1ip1	7.90789	7.82634	8.46861	8.029488
Pak2	8.099172	8.093935	8.093719	8.082477
Pak3	2.321928	2.321928	2.321928	2.321928
Pak4	6.704659	6.704659	7.111213	6.569091
Pak5	2.321928	2.321928	2.321928	2.321928
Pak6	2.321928	2.321928	2.321928	2.321928
Pakap	5.706148	5.701914	5.706148	5.725181
Palb2	2.321928	2.321928	2.321928	2.321928
Pald1	2.967548	2.984192	5.699484	2.830069
Palld	8.570899	8.941652	6.512731	8.363747
Palm	6.43529	6.479375	6.132791	6.43529
Palmd	2.321928	2.321928	2.321928	2.321928
Pals1	8.06734	7.91065	7.348131	8.33667
Pals2	9.209075	9.400363	9.711567	10.33855
Pam	2.321928	2.321928	2.321928	2.321928
Pam16l	9.232942	9.402876	8.418464	9.03499
Pamr1	2.321928	2.321928	3.975696	2.321928
Pan2	5.628364	5.628364	5.794051	5.411398
Pank1	10.922342	11.470737	11.880825	12.075041
Pank2	7.350361	7.395088	7.245795	7.544577
Pank3	2.55978	2.552259	2.567057	4.458838
Pank4	7.312846	7.241036	7.291834	7.618374
Panx1	2.321928	2.321928	4.727384	2.321928
Panx2	2.321928	2.321928	2.321928	2.321928
Panx3	2.321928	2.321928	2.321928	2.321928
Papln	2.321928	2.321928	2.321928	2.321928
Papola	7.895923	7.266975	7.578192	8.628271
Papolg	6.802982	7.022525	6.41111	6.802982
Pappa	4.267792	4.267792	4.770824	3.891742
Pappa2	2.321928	2.321928	2.321928	2.321928
Papss1	9.862327	9.654238	9.45506	10.252191
Papss2	10.555888	9.956717	9.617649	10.706946
Paqr4	2.321928	2.321928	2.321928	2.321928
Paqr5	7.938917	7.843554	7.843554	7.748979
Paqr6	2.321928	2.321928	2.321928	2.863175
Paqr7	7.848392	7.910331	5.091122	8.311874
Paqr8	2.321928	2.321928	2.321928	2.321928
Paqr9	8.805084	9.085253	7.06394	8.672133
Pard3	2.321928	2.321928	2.321928	2.321928
Pard3b	2.321928	2.321928	2.321928	2.321928
Pard6a	4.013027	4.013027	4.013027	4.013027
Pard6g	3.322452	3.322452	3.814039	3.322452
Parg	7.391779	7.092516	6.998465	7.020986
Park7	11.820439	11.911207	11.452306	11.748604
Parm1	2.321928	2.321928	2.321928	2.321928
Parp1	7.862797	7.711715	7.203707	7.760467
Parp10	7.520023	7.439474	5.391517	7.65167
Parp11	2.321928	2.65335	2.321928	2.321928
Parp12	7.243256	7.340984	7.243256	6.659278
Parp14	5.528709	5.511671	5.38854	5.464672
Parp16	7.159077	6.929961	6.351313	6.915173
Parp2	6.285988	6.358526	7.074661	6.286783
Parp3	6.294895	6.273942	5.917059	6.558244
Parp4	5.433889	5.433889	5.539359	5.433889
Parp6	2.321928	2.321928	2.321928	2.321928
Parp8	5.880921	5.701227	6.656317	6.266721
Parp9	7.012851	6.631243	7.098612	6.663179
Parpbp	2.321928	2.321928	2.321928	2.321928
Pars2	2.61412	2.61412	2.61412	2.61412
Parva	7.852038	7.875315	7.684292	7.865416
Parvb	2.321928	2.321928	2.321928	2.321928
Parvg	2.321928	2.321928	2.321928	2.321928
Pask	2.321928	2.321928	2.321928	2.321928
Pate14	2.321928	2.321928	2.321928	2.321928
Pate4	2.321928	2.321928	2.321928	2.321928
Pate6	2.321928	2.321928	2.321928	2.321928
Patj	8.383764	8.467929	8.382263	8.383764
Patl2	2.321928	2.321928	2.321928	2.321928
Patz1	7.203294	7.090067	7.146221	6.696907
Pax1	2.321928	2.321928	2.321928	2.321928
Pax3	2.321928	2.321928	2.321928	2.321928
Pax4	2.321928	2.321928	2.321928	2.321928
Pax5	2.321928	2.321928	2.321928	2.321928
Pax6	2.321928	2.321928	2.321928	2.321928
Pax7	2.321928	2.321928	2.321928	2.321928
Pax8	8.981988	8.76574	9.551484	8.541314
Pax9	2.321928	2.321928	2.321928	2.321928
Paxbp1	8.46568	8.3261	10.470316	8.340834
Paxip1	6.978129	6.465291	7.004362	6.950758
Paxx	4.773172	4.817824	5.49242	4.817824
Pbdc1	7.563613	6.524849	6.117502	6.595623
Pbk	2.321928	2.321928	2.321928	2.321928
Pbld2	9.750805	9.805336	9.739821	10.382617
Pbrm1	8.138059	8.435962	8.133253	8.211533
Pbsn	2.321928	2.321928	2.321928	2.321928
Pbx2	4.894538	5.295912	4.894538	4.730256
Pbx3	6.509346	6.579485	7.067613	6.462029
Pbx4	2.321928	2.321928	2.321928	2.321928
Pbxip1	9.824832	10.08973	10.032852	8.939736
Pcare	2.321928	2.321928	2.321928	2.321928
Pcbd1	11.20062	10.843269	9.633972	10.876197
Pcbd2	9.146962	9.143388	8.712922	9.336974
Pcbp1	9.949144	9.435116	9.678774	9.748002
Pcbp2	12.15803	11.97459	11.780691	11.756648
Pcbp3	6.88759	6.88759	7.336493	6.633931
Pcbp4	6.641581	6.850256	6.253052	6.641581
Pcca	11.006841	11.079107	10.414638	11.408233
Pccb	10.572899	10.430003	10.225294	10.783206
Pcdh1	6.331723	6.572215	6.69204	6.389276
Pcdh12	2.321928	2.321928	2.321928	2.321928
Pcdh15	2.321928	2.321928	2.321928	2.321928
Pcdh17	3.539717	4.172007	3.539717	3.962376
Pcdh18	2.321928	2.321928	2.321928	2.321928
Pcdh19	2.321928	2.321928	2.321928	2.321928
Pcdh20	2.321928	2.321928	2.321928	2.321928
Pcdh7	2.321928	2.321928	2.321928	2.321928
Pcdh8	2.321928	2.321928	2.321928	2.321928
Pcdh9	2.321928	2.321928	2.321928	2.321928
Pcdha10	2.321928	2.321928	2.321928	2.321928
Pcdhb1	2.321928	2.321928	2.321928	2.321928
Pcdhb10	2.321928	2.321928	2.321928	2.321928
Pcdhb11	2.321928	2.321928	2.321928	2.321928
Pcdhb13	2.321928	2.321928	2.321928	2.321928
Pcdhb14	2.321928	2.321928	2.321928	2.321928
Pcdhb15	2.321928	2.321928	2.321928	2.321928
Pcdhb16	2.321928	2.321928	2.321928	2.321928
Pcdhb17	2.321928	2.321928	2.323623	2.321928
Pcdhb18	2.321928	2.321928	2.321928	2.321928
Pcdhb19	2.321928	2.321928	2.321928	2.321928
Pcdhb2	2.321928	2.321928	2.321928	2.321928
Pcdhb20	2.321928	2.321928	2.321928	2.321928
Pcdhb21	2.321928	2.321928	2.321928	2.321928
Pcdhb22	2.321928	2.321928	2.321928	2.321928
Pcdhb3	2.321928	2.321928	2.321928	2.321928
Pcdhb4	2.321928	2.321928	2.321928	2.321928
Pcdhb5	2.321928	2.321928	2.321928	2.321928
Pcdhb7	2.321928	2.321928	2.321928	2.321928
Pcdhb8	2.321928	2.321928	2.321928	2.321928
Pcdhb9	2.321928	2.321928	2.321928	2.321928
Pcdhgc4	7.730821	7.730821	8.104876	7.362033
Pced1a	2.321928	2.321928	2.321928	2.321928
Pced1b	3.251943	3.251943	3.325584	3.251943
Pcf11	5.358596	5.253471	5.671165	5.358596
Pcgf2	2.321928	2.321928	2.321928	2.321928
Pcgf5	6.820364	6.923322	8.320336	7.620941
Pcgf6	7.036747	6.266996	6.716119	6.266996
Pcid2	3.903476	3.566411	3.566411	3.44253
Pck1	12.76685	12.461976	12.956753	12.539338
Pck2	2.969346	2.969346	2.969346	2.969346
Pclaf	2.321928	2.321928	2.321928	2.321928
Pclo	2.321928	2.321928	2.321928	2.321928
Pcm1	6.859405	7.008386	6.859405	6.622844
Pcmt1	8.588329	8.272867	8.552741	8.550289
Pcmtd1	8.320488	8.352472	7.302118	8.423068
Pcmtd2	9.542876	9.815776	9.693614	9.759451
Pcnt	5.850837	5.850837	6.169579	5.490336
Pcnx	5.288507	5.288507	5.288507	5.288507
Pcnx2	2.321928	2.321928	2.321928	2.321928
Pcnx3	9.246971	9.043404	9.032806	9.280273
Pcnx4	2.321928	2.321928	2.321928	2.321928
Pcolce	9.524533	9.128123	8.312477	8.414929
Pcolce2	2.321928	2.321928	2.321928	2.321928
Pcp2	2.321928	2.321928	2.321928	2.321928
Pcsk1	2.321928	2.321928	2.321928	2.321928
Pcsk1n	2.321928	2.321928	2.321928	2.321928
Pcsk2	2.321928	2.321928	2.321928	2.321928
Pcsk4	2.321928	2.321928	2.321928	2.321928
